customerId,firstName,lastName,email,phoneNumbers,isHighRisk,isVIP
89cc430c-bb86-4aee-a4dc-e5b3160ebe5f,Iván,Carbajo,wparra@example.net,"['+34934 513 594', '+34 920 584 208']",False,False
21b88808-2c7f-43c1-bf4e-6b044d8d7ce0,Josefina,Terrón,doritasales@example.com,"['+34 807 49 21 80', '+34876 185 544', '+34 927 35 74 40']",True,False
ecfb0489-5b5c-487d-8de4-7526bf3fbcd1,Silvia,Castillo,adangeronimo@example.net,"['+34 987111515', '+34 884 192 694', '+34 927 811 835']",True,False
47e770aa-b48e-4497-a88e-582b93b3331a,Ángela,León,noepintor@example.com,"['+34874 75 37 86', '+34976 43 63 46']",False,True
e1293921-b7a3-4c8c-8ee4-1639e0ca9e2f,Ámbar,Azorin,marciabriones@example.org,"['+34948 820 104', '+34 873295557']",True,False
677bb341-c0cc-421a-b3e6-1747f03a9f5c,Julián,Castells,carlarivera@example.net,['+34987 42 23 93'],False,True
4e34d735-a848-40d7-ae3f-bf15d3893d12,Pastor,Canals,beltranvalerio@example.net,"['+34 914 543 051', '+34987395901', '+34 873 43 06 86']",True,True
ab10c31d-61c5-4e57-8f02-61b81f126558,Rosario,Alberto,joan18@example.org,"['+34972022893', '+34 715 455 873', '+34877 81 76 63']",True,True
c9ce8d6e-09bd-459b-94ef-6a8950a0acd9,Visitación,Bonet,pujolmaria-teresa@example.net,['+34816175424'],True,True
658da439-fe6a-47ad-92d7-9007b1a3b350,Emilia,Martorell,maria-pilar21@example.org,"['+34 747 417 453', '+34918548012']",False,False
5ce6ccbd-808c-4e09-aa85-01bd8914c760,Angélica,Pastor,ciglesias@example.com,['+34 815875757'],True,True
121c3adf-bd9d-4259-b424-e71c7c44be1e,Cristian,Sotelo,faustoperalta@example.org,"['+34 736401970', '+34 982 65 54 59', '+34806474128']",False,True
836d7f5d-4785-4ac7-a2bf-7ab5296a832c,Leandra,Segarra,leonvega@example.com,"['+34943 41 08 81', '+34 876 02 03 48']",True,False
725b5e21-94ed-49ec-8b17-b6feddb76ddb,Nélida,Guzmán,jose-antonio29@example.com,"['+34 922 511 081', '+34 841487724', '+34 986 78 61 25']",False,False
15f69e78-bf8e-431b-b325-81e20fcf5dab,Nieves,Naranjo,fmiralles@example.org,['+34 987 222 708'],False,True
372cae50-6706-4a2e-b6d4-812a945fe91c,Hector,Albero,qrey@example.org,"['+34848 34 20 62', '+34885121413', '+34 985 34 75 91']",True,True
bbbdc9aa-e75d-471b-9d95-8ceea960e6df,Felix,Checa,visitacionpalomo@example.org,['+34928 81 40 17'],True,False
ce629079-4369-4e6d-9fcd-629f6019d4bc,Román,Agustí,luciogonzalez@example.org,['+34822 17 38 40'],False,False
9b140e0f-5c77-4c63-b6f0-66d1559eddf1,Pascuala,Sedano,xbenavente@example.org,"['+34 878090003', '+34902 88 04 43']",False,True
c22dd38b-bfe9-4baa-871d-869006ddbcfe,Cristina,Soriano,fitobarcelo@example.net,"['+34728 481 089', '+34 948 37 01 34', '+34947873881']",False,True
6f045110-57c1-491f-86b2-f3aa567675c2,Reyna,Caparrós,garciaciriaco@example.net,"['+34 900957376', '+34 947 21 91 28']",True,False
2b8bb364-061e-415b-8cad-0560ce3136bf,Damián,Castañeda,alvaroteo@example.net,"['+34882186811', '+34 902019113', '+34 978543098']",False,True
b0522849-da93-409e-a34a-80a8dcf280c1,José María,Badía,zmuro@example.com,"['+34886 838 559', '+34 873 331 514']",False,False
40cc9163-89d7-4b15-9dd0-6b5359ea0a26,Herminia,Bustos,rieramariana@example.org,['+34874 857 570'],True,True
13e6ef38-19bb-4e41-9d43-d978457c3205,Josefina,Millán,jordan32@example.net,['+34 726 998 730'],False,True
77d52548-6840-4b41-897f-234cf1fe9b71,Nando,Aguilera,cristinacodina@example.org,['+34846560617'],False,True
b75edc1c-b140-4676-b0ac-991f77e2d6b0,Zoraida,Egea,yvillalba@example.org,"['+34917 312 988', '+34 822 49 64 27']",True,False
3b20a328-ab94-49d3-a6da-82a06ad42be7,Genoveva,Azorin,dionisia24@example.com,"['+34 882 23 19 36', '+34 988 573 999', '+34930926807']",False,True
bcaf7a20-7d33-4399-bbdd-5dd2e941d80a,Dorita,Jaén,regulo62@example.net,['+34 836051550'],True,False
9770cb2e-21ea-4fbc-84fd-5b589330ed8b,Pedro,Larrea,esaavedra@example.com,"['+34 885 490 062', '+34 924 145 133']",True,True
2c511a8b-9552-40ff-93ad-5c30a33ce30b,Julián,Serna,porcelharoldo@example.net,"['+34 876 785 196', '+34925 76 94 52', '+34841787143']",False,True
9887f111-299d-4e97-a7a4-ece631ddc503,Albina,Royo,geraldotoro@example.net,['+34 973 635 865'],True,False
b025fbaf-b8d8-4805-b883-6eec8b4da1cb,Reynaldo,Fortuny,zdalmau@example.org,"['+34 807639138', '+34 827 58 35 41', '+34 882 82 15 55']",False,False
aa51b224-2637-4529-bf46-0ad62e63ec85,Marcio,Garcés,lucio26@example.org,"['+34 849802024', '+34 863001510', '+34 941 795 393']",True,True
a69e7d5f-e68a-4562-8244-262f4f3b79ef,Rosa María,Aramburu,jose-ignaciohervia@example.com,"['+34921752335', '+34824280668', '+34 807 782 906']",True,False
912d75ce-b993-4a09-b7e3-b7cd95ee1b1a,Román,Aguilera,marcianopozo@example.net,['+34822 55 57 26'],True,False
0aabbbd9-7516-44fc-b318-e40bf87f4469,Nélida,Baena,bmontenegro@example.org,"['+34 833 417 711', '+34 925920674', '+34923 602 223']",True,True
7972a05b-01e1-4d1a-a1db-6c08610f245c,José Manuel,Canet,planasnicanor@example.com,"['+34 973106136', '+34947558339']",False,False
0dd019e9-89b4-460a-a25c-6f8f35cc349b,Macario,Morcillo,ybenito@example.org,"['+34820559882', '+34 821 227 775']",False,False
c8ca82f2-bbd1-4817-8924-05347955d73a,Concepción,Gascón,martinvictor@example.org,"['+34 823 55 26 10', '+34973 02 99 61']",False,True
e5f48baa-7afd-406b-a118-7a58ef819b02,Abel,Diez,rurrutia@example.org,['+34826 291 533'],True,True
a3e15e39-dfe7-4426-a7d1-f0104782dde3,Gabriel,Leiva,victor-manuel02@example.com,"['+34 847 587 890', '+34945680590', '+34 824774577']",True,True
87a7289d-e426-4b1b-be9e-d7aa907ffa38,Benjamín,Polo,adelardo83@example.com,['+34 945507733'],True,False
ae131860-9149-4ac8-8798-a118c6600fad,Baltasar,Rozas,mercedes81@example.com,"['+34 921 52 15 25', '+34 825 79 90 82']",False,False
2ed88072-4a75-4cc7-82f4-d6b4e38b8c91,Encarna,Ferrán,lucila57@example.net,['+34927 878 804'],False,True
c984cb98-c0d7-47cf-aee9-f991fac728fa,Angelita,Sanz,francisco-javier86@example.org,"['+34 901 90 49 16', '+34 828 533 139']",False,False
ae75c4b1-19fe-449c-a853-78de5727ca22,Marcia,Palacio,riquelmetomas@example.org,"['+34 923780891', '+34 888970460']",True,True
50e2835f-fb9f-4389-87a7-492b3af4e997,Domitila,Francisco,gpalacio@example.org,['+34828 690 340'],False,True
fae6851f-79ae-4408-a1ee-a3d5ee52d228,Rosendo,Heras,gquintanilla@example.org,['+34930 365 445'],False,True
bb5b936d-3769-433e-a0c3-5e33e449e9a1,Salomón,Fabra,ana-sofia15@example.net,['+34925 02 74 67'],True,False
0e08d429-2374-4b72-9435-6d68efd15b5b,Juan,Sola,franciscoochoa@example.com,"['+34 943 171 374', '+34923592615']",True,False
eca09f31-3e5d-494d-adca-267cf4406b20,Victor Manuel,Beltrán,ricoamalia@example.org,"['+34971 752 008', '+34 828422039']",True,True
92479393-66dd-4046-8a69-728d651fa6c7,Teobaldo,Galván,sigfridoaznar@example.org,"['+34 807508083', '+34 924 787 635']",False,True
f4239ed0-6b27-4399-a6ff-77be6f30c5a5,Edelmiro,Salinas,corona40@example.net,['+34 979 49 67 68'],False,True
0be0f674-d77b-41f3-95fc-a5250a54bfc0,Nacio,Donaire,wvicens@example.org,['+34 980272768'],True,True
b18bd5ac-ddc9-4f3a-8d1d-98b69e945d8c,Rosa,Sanmartín,sevillanomaria-jose@example.net,['+34986428459'],True,True
792b930f-a3fe-455a-a88a-3595b160112e,Encarnación,Boix,hleiva@example.org,['+34 882 83 73 54'],False,False
a8984533-2e1f-47fc-bd5c-2ddf5da00844,Segismundo,Camps,fvendrell@example.org,"['+34 924 99 25 74', '+34983749494', '+34824171147']",True,False
9958a4e4-f812-4652-83e3-b5d52a74912d,Piedad,Alsina,purificacion77@example.org,['+34 825 35 27 62'],True,True
d5aa18fa-c046-4a19-8e1d-d79ef8d003f8,Che,Llorens,goyopedrero@example.com,['+34930 657 196'],False,True
6a629e49-c15c-4e44-980a-ff5a78845828,Selena,Aliaga,maria-manuela51@example.net,['+34878 742 440'],False,True
ec9237b6-1fb7-469c-bec7-9e5378398dd9,Felisa,Mosquera,carrenodelfina@example.com,['+34 947 064 129'],False,True
b6f66cef-5d58-44b9-8016-a2dd8f29ec63,Joan,Pons,hmateos@example.com,['+34 928 526 115'],False,False
76ec9629-3c56-458b-ad58-d6072064e76d,Bartolomé,Verdú,parejaxiomara@example.org,"['+34711 85 26 79', '+34826544550']",True,False
572c32df-51cb-48de-baa8-e9efbe246fe1,Florentina,Neira,garribas@example.com,"['+34943 367 022', '+34 807 410 590', '+34922607229']",False,True
0f51f0ed-778c-413c-8296-856296b8ad3f,Natalio,Conesa,sigfrido20@example.net,"['+34 987 980 945', '+34885 59 02 96']",True,True
a5775f90-f55a-44df-8e5f-b3a9fee46aa4,Ramón,Losa,canovasroldan@example.com,"['+34 983 15 17 14', '+34872772913']",False,False
8c240670-5cb9-4f77-bdf6-c4da8ee24d4b,Montserrat,Bello,santanaleonel@example.org,['+34814 855 404'],True,True
e1089c93-9e19-4870-84dd-fd80fdee6ab0,Arturo,Figuerola,evallamas@example.com,"['+34 845901662', '+34874882467', '+34 973643019']",False,False
db327d34-94d1-4083-8e9d-e1eca2be59fb,Esmeralda,Goicoechea,simoncepeda@example.net,"['+34 823 018 492', '+34 939 588 454']",False,True
e9c4a69b-d9e6-40f5-ae84-070e596f2955,Julián,Aguado,felicianoibanez@example.com,['+34 820 901 034'],False,False
957bb6e1-2ff9-494b-a132-941a23fec88e,Blanca,Rico,samuelleal@example.com,['+34820 403 843'],False,True
b9ffb4f0-f98b-4213-ba37-e7088c101c47,Mariano,Roura,tcortes@example.com,"['+34821479142', '+34875 96 11 60', '+34 987 29 68 49']",True,True
8e5a6f5a-acfb-4ff7-8a29-897584c8c7ff,Bautista,Álvarez,deliaguzman@example.com,"['+34738 988 622', '+34881 693 621']",False,False
f124cae2-30a8-4ab0-8e92-b85aa516b9e1,Artemio,Múñiz,casanovaani@example.com,"['+34979 375 198', '+34708 14 96 74', '+34 887 931 164']",False,False
2a79954d-e249-4dcc-b3aa-cc0c85900f9d,Samanta,Menendez,mverdugo@example.com,"['+34946 47 87 09', '+34 820266189', '+34886 69 26 68']",False,False
7fa38acf-19ce-41a4-b66d-96c5c1311d97,Adelardo,Barragán,jose-mariafernandez@example.com,"['+34841964804', '+34 824 39 12 89']",True,True
7ac6912f-b88d-4a88-944b-7be09ff54179,Ciriaco,Losa,huguetsilvestre@example.org,"['+34 921 53 38 56', '+34 716993430']",True,True
e9e37598-e84c-4ce9-81cf-ec5ae568c64b,Josué,Pozo,clementevicente@example.org,"['+34977 880 209', '+34806 67 43 78']",True,False
a027b426-8901-4154-9fa3-348b5cd775c6,Dafne,Ayuso,charopinilla@example.com,"['+34 886 99 54 46', '+34 925 720 138', '+34949 68 84 90']",False,True
4d2531ef-c9c9-4c41-bde6-50857463444f,Clemente,Real,fernandotamayo@example.org,['+34 880 03 46 02'],True,True
9926be28-dfb7-4861-823f-a467149be583,Fabiola,Palomar,urrutialeocadia@example.com,"['+34807 614 810', '+34949 946 917', '+34924 422 506']",True,False
338d85b8-2ca6-4881-9a45-35e901a5670c,Brunilda,Valle,baguado@example.net,"['+34930312824', '+34 945955208', '+34 746 797 168']",True,True
7ed6591c-5051-42fa-9e3c-b854a3c85ee7,Etelvina,Valcárcel,prudenciourena@example.net,"['+34 902 30 70 24', '+34 874 321 786', '+34 821 141 207']",False,False
4a44c200-661d-471b-9b68-ea7b41f3f9d7,Gisela,Gutierrez,cirinobenitez@example.org,['+34986 28 64 15'],True,True
67f4f876-b697-4a3b-b15e-ef242008c819,Victor,Marcos,chaparronelida@example.org,"['+34971251313', '+34988 723 927', '+34 947 56 69 29']",False,False
72d851bc-2337-4e6d-ab96-c132ab9ba673,Máxima,Vizcaíno,ayllonemelina@example.com,"['+34 878594036', '+34 846 63 84 19', '+34945 94 38 04']",True,False
0e849008-cef6-4056-b858-d51c9cfd819c,Lupe,Cortina,fvicens@example.net,"['+34 874 41 27 13', '+34 806244703', '+34 824 85 68 16']",True,True
ec3d7362-6b08-4bca-b91e-bf57e8eb43ff,Sonia,Mayo,esperanzacasanovas@example.net,"['+34 943506834', '+34917 480 931']",False,True
1d44db98-4445-443a-96c8-87892e69c004,Aristides,Ortega,moisesalba@example.net,"['+34874 53 14 37', '+34 826 427 479']",True,True
95d21b5f-3820-4b20-8d61-28fe073870ab,Olga,Pujadas,riberafatima@example.com,['+34880 67 92 43'],True,True
19bdc934-58f4-44da-9d02-936bd7b35d90,Apolonia,Alcántara,rcanales@example.net,['+34846 50 38 86'],False,True
58f76703-1cc5-4880-8cfd-bb82eced9046,Bernardino,Leiva,santiago74@example.com,"['+34944023396', '+34866 648 329']",True,True
98633685-a054-4fd9-82b4-7a973fe12ec5,Juan Carlos,Vizcaíno,florrobledo@example.org,"['+34885 57 57 79', '+34981036718']",True,False
1f3fec0d-051b-4bdc-8bbc-64000997342d,Gil,Manuel,marcio49@example.org,['+34881254943'],True,True
885b84cc-11ad-48f9-b876-794c7966e379,Gema,Arana,emarques@example.org,"['+34874 744 747', '+34825 665 313', '+34 987542111']",True,True
71edc612-beae-4fc1-9496-5bea742f4a58,Reynaldo,Puente,pgimenez@example.org,"['+34925 14 36 21', '+34 946 20 06 63', '+34930 200 028']",False,True
786998e1-e1fb-4320-9d77-7bd6175b62d4,Lino,Díaz,piotrujillo@example.net,"['+34 958 69 00 92', '+34 844880809']",False,True
ebd85cf8-baa4-4513-96a3-caa7bc40d9bb,Américo,Contreras,camilacastell@example.org,"['+34 924 96 12 56', '+34 881 76 28 91']",False,False
22305cdb-ca6e-4879-9165-e33dca062d8d,Remigio,Caparrós,pereaanastasia@example.org,['+34973818681'],True,False
6f24466f-06f2-43da-b1f8-3a36b51f325d,Hernán,Diez,escobaramerico@example.org,"['+34 925968249', '+34 941 21 17 12', '+34 824285221']",False,False
faa96ece-963f-4cab-8464-f96a907be075,Lisandro,Nebot,inmaculadarozas@example.com,['+34 847 570 577'],False,True
0edf9846-b0a9-46b9-9947-64292b5e40fe,Ema,Pedrero,adriana98@example.org,"['+34885 15 10 65', '+34 742 95 60 66', '+34 900 385 100']",True,False
2be1942a-bf23-4f11-841a-9718aa91351b,Eusebia,Barragán,jafetsolsona@example.net,"['+34 971978876', '+34983407692']",False,True
c8fe9a99-e106-4e04-87ed-158cb5fc13c5,Gema,Coloma,xjodar@example.org,['+34885 262 654'],True,False
75b90e93-081c-427a-96a6-7f6858d6122d,Roberto,Castejón,mcasanovas@example.com,"['+34 984 31 32 89', '+34 913473246', '+34943608317']",True,True
3900ae86-dbf2-43c0-807f-9e7c7858781a,Abilio,Sacristán,carriongisela@example.org,"['+34984855102', '+34 946637522', '+34803 36 09 85']",False,True
6384e081-796a-4679-806a-862e6c30c683,Valero,Almagro,encarnacionmendez@example.net,"['+34976 23 24 44', '+34 975 039 363', '+34880 955 230']",True,False
7a72db61-f6c1-4ca0-b6bb-2ffb44dd38d0,Carmina,Palomo,lucio51@example.com,['+34730 667 658'],False,True
01570a7d-48e6-4a3f-9360-7df210df7a63,Gustavo,Hernández,melerofortunato@example.net,['+34807 163 117'],False,False
1690bfc4-59cd-4e0e-81bf-5ef29a553f7c,Felisa,Villar,eliana47@example.com,['+34 887 463 382'],True,False
275c03cf-8dd3-47a2-ac18-c97e7257b7b9,Cruz,Saldaña,carlotatrujillo@example.net,"['+34 698 544 934', '+34 977 687 483']",True,False
d1b8f147-136d-46fe-9d72-d8505a9caaae,Lidia,Verdú,viniciosolera@example.org,['+34982 505 564'],True,True
d4045f29-8434-4184-ae87-dafa914e9304,Mauricio,Alba,garranz@example.com,"['+34874 23 94 05', '+34941 11 61 99']",False,True
5e45d4ff-4227-4501-822f-a24e31c08f2c,Gonzalo,Suarez,juliosevillano@example.net,"['+34958 210 704', '+34922 85 71 86', '+34 845 256 512']",True,True
3f093a4e-54ed-4d56-89c3-b0609c4a6a8d,Eusebia,Quintero,bnogueira@example.org,"['+34 980330491', '+34 850 49 08 02']",False,False
83c495fb-3138-4fc4-981f-1bbe73c19991,Marina,Alfaro,kmendez@example.org,['+34700 23 66 15'],False,False
19368b96-34fa-408e-8b14-90edc6d51298,Mariana,Salas,melendezmanuela@example.org,"['+34704 152 063', '+34 722912947']",False,False
c2613733-94be-489c-8fe6-835118ad3675,Julie,Lumbreras,alvarezadoracion@example.org,['+34716 229 125'],False,True
240da0d6-960b-4bac-8486-fe243a7080c1,Adoración,Fernández,lpol@example.org,['+34 923 618 818'],False,True
60252843-d8ed-4697-88fc-5d219b01f091,Cleto,Ricart,veronica48@example.org,['+34 749216917'],False,True
45b3937d-4e1b-48c1-b834-5585b8e1aeac,Isaac,Granados,cortinacruz@example.org,"['+34860619396', '+34 900 00 26 92']",False,True
bcabd1f4-1d9f-4331-b63f-efb941765885,María José,Galiano,acabello@example.com,['+34968 635 437'],False,True
87203a2d-b1a9-47b5-bdf1-df8404fc2a5a,Edelmiro,Miralles,agordillo@example.org,"['+34876559189', '+34826 292 437']",True,True
c27259d1-4d20-4e09-b9d0-bdac6e7f10db,Ximena,Roca,julian63@example.com,"['+34 824699989', '+34979 04 91 14', '+34 928410739']",True,False
c3fba9f7-ee13-4768-a838-32777228b67b,Vera,Lastra,llobetpacifica@example.net,"['+34923494689', '+34 887 55 39 65', '+34945714830']",False,True
2986ce37-5b0b-455d-b80c-9ccd19ecbd81,Ceferino,Cases,ovina@example.org,"['+34 880640435', '+34 844 012 485']",True,False
c8d586bb-8407-47cf-8ae5-e75180f0dd9a,Mirta,Niño,velezfelipe@example.org,['+34847 401 052'],True,True
dc7e3439-a97a-4ecf-af44-3d1ad9cd6e0e,Aurelia,Rozas,angela12@example.org,"['+34 973 185 747', '+34 946 556 257']",True,True
51091da1-f548-4b0d-8b79-3ce3f0653968,Manuel,Fernández,delfinacabrera@example.org,"['+34 915294874', '+34 824991656']",False,False
5f21c7ad-a8d5-4b80-987e-1615a106fbe5,Lázaro,Segovia,vinascalista@example.com,"['+34980475741', '+34879730370']",True,True
19601be1-fcdd-437f-a584-3efa6a637e60,Aurelia,Español,carlitopallares@example.com,['+34 886 038 955'],False,False
cefc4882-5f2d-42ee-a848-2ba19b7baa33,Rosalinda,Ayuso,salateofilo@example.org,['+34976404063'],True,False
ffff1ed8-a9d0-40b8-a24a-2ef2dd04c9b7,Benigna,Acedo,ybenitez@example.org,['+34 848 287 117'],False,True
428a3afa-0539-48c4-bf55-f7e1b6a56a51,Borja,Iñiguez,trujilloester@example.com,"['+34925 408 340', '+34 844753690']",False,True
c7987a17-8e46-4313-9c9f-d87bd56b69f5,Roxana,Folch,palmira65@example.com,['+34986 404 742'],True,True
8a0a9c54-7ce3-46a8-9177-f2f4359bb921,Víctor,Salcedo,amanso@example.com,['+34923108996'],False,True
282fe8e4-4c5a-4d7b-93f2-d3728c672754,Xavier,Calderón,ariasadalberto@example.net,"['+34 959 04 36 06', '+34864442534']",True,False
d78085b0-bb00-4aa4-8a62-471f02feab4a,Nadia,Bas,perezguadalupe@example.net,"['+34 926 14 18 11', '+34859117230']",False,False
6f1c6107-feb8-4a6c-9892-642e523d3bca,Adriana,Carmona,carrieta@example.com,"['+34826007473', '+34948 72 26 49', '+34 982 027 688']",False,True
2b160ed1-068f-438d-9cf8-38c6540a168f,Ofelia,Ríos,benitacrespo@example.net,"['+34 928203078', '+34 821 339 213', '+34947 86 53 56']",False,True
b8280805-f0fa-4521-95d6-3f1fe9fd72af,Gisela,Castañeda,alfonso14@example.net,"['+34 841 61 08 72', '+34920 286 787']",False,False
61ad840b-1073-4f69-afde-a53ddaebbaf8,María Dolores,Iriarte,zaguirre@example.net,['+34 887 98 97 17'],False,True
51e7af82-612e-42a0-a4a1-e2b571ee67b6,Román,Domingo,hperalta@example.com,"['+34803401112', '+34 983 28 64 84']",False,False
66b37d22-99d5-4f21-8de6-ab8a261863fa,Sancho,Jaén,chemarueda@example.com,"['+34921849436', '+34707893467']",True,False
3e8d7698-9032-4bf4-8429-8657fe51a9f2,Francisca,Méndez,ramiroleon@example.net,"['+34 822 16 47 31', '+34845 94 22 21', '+34 942 226 940']",True,True
e5873f71-f0a5-4ead-97f7-4eb93fadd541,Plácido,Porras,solisjeremias@example.org,"['+34 902712633', '+34 807 889 442', '+34 900 87 53 41']",True,True
ed93431b-5b80-4e96-be83-cb7e9688f851,Valerio,Sacristán,juan-carlos93@example.com,"['+34824 85 25 52', '+34888519864', '+34 926625875']",False,False
1053fb7a-030d-46a6-a805-fcf43c102691,Blanca,Bellido,jose-luis32@example.net,"['+34 888567429', '+34 845 46 06 61', '+34 880 09 93 83']",True,True
687926da-37f4-4274-bc5c-f13193efe519,Úrsula,Gil,cojeda@example.net,"['+34873 465 748', '+34 716862336']",False,False
210d4a40-400a-4d19-b64b-989956686817,Román,Fajardo,uotero@example.org,"['+34 928695662', '+34948 06 05 20', '+34 646357141']",True,False
8a3ecc36-2835-404a-9ed3-e8ad6f14749b,Ángeles,Miguel,marisol92@example.org,"['+34976 39 65 94', '+34921244502']",True,False
80984d74-4a4b-4f48-a9e2-c14309127fa8,Elvira,Garcés,uzurita@example.net,"['+34 947 94 59 12', '+34849 891 227', '+34933 79 60 55']",True,True
051e0611-4fbd-453b-863a-2285f4f77c70,Inmaculada,Coello,goliva@example.org,['+34 976 578 610'],False,True
410805ed-7419-454f-aae0-17e295c3543c,Macarena,Teruel,catalayaiza@example.org,['+34 946 198 367'],True,True
983f9aa2-2b75-4b34-9656-c13d2cd393f4,Eutropio,Mendizábal,wcordero@example.com,['+34920 740 922'],True,False
e9cf33f8-7aa4-441c-bb7b-ca89cf93e8d3,Anastasia,Recio,ineira@example.org,['+34 942 44 96 78'],False,True
a98b050e-acf4-4f60-9494-cdaed3089e60,Pacífica,Simó,bvillalonga@example.com,"['+34811 09 34 57', '+34 934 92 79 84', '+34824 521 447']",True,False
89827ba1-de17-48a6-9807-f7e3a9739c42,Eva María,Raya,diegoroca@example.net,"['+34 985 749 831', '+34874 66 89 02']",True,True
eb07f960-40e7-4961-8bad-ee841fa17ace,Macaria,Vélez,garcescelso@example.net,"['+34877 94 60 81', '+34981 661 117']",False,False
31ca4065-36a0-474c-b819-af3c020db212,Fátima,Paz,cristian57@example.org,"['+34985947136', '+34880 33 67 49']",False,True
a4c9fa93-5bb1-40fa-bc8c-38cb93357030,Gustavo,Cuadrado,hchaves@example.net,"['+34964 629 295', '+34925568922', '+34 841909718']",False,True
c48b95a3-d72f-410a-98df-dba5fc3923e3,Eric,Jara,leonbelen@example.com,"['+34944 835 803', '+34974 524 424']",True,True
0680c2a5-59aa-4b3a-be1d-22f80be61cad,Adán,Estevez,ruth97@example.net,"['+34841 34 17 23', '+34 868240212', '+34841745608']",True,True
0707c48e-f7c2-4025-bc9a-f55e11766591,Maximiliano,Galán,benetsosimo@example.net,"['+34972 42 56 55', '+34 927 72 08 83', '+34724429808']",True,False
48bee2f8-5cf2-49c1-82ce-79314fec85f4,Clara,Mariscal,qexposito@example.com,"['+34741030242', '+34 877 832 328', '+34920 18 43 44']",False,False
d4f316d1-9c4c-4b4c-9419-d4bf9946f64a,María Carmen,Sotelo,varino@example.com,"['+34872553053', '+34 981 434 691']",False,False
d98455eb-3e3b-4cfe-8e37-99ebb370c089,Teodora,Jordán,opedraza@example.org,"['+34 988667787', '+34 726 061 468', '+34 849462642']",False,True
54fbe266-4488-43a2-bf08-7c8e8d19378f,Alejandro,Salamanca,lupitaorozco@example.com,['+34 949 359 517'],False,False
3869f722-d652-4ce1-b2f1-2383890c430e,Chucho,Barreda,mancebocristobal@example.org,['+34848 98 53 48'],False,True
a32022e3-169c-4c49-b7e9-3566eb02d7e8,Dorotea,Infante,silviajuarez@example.net,"['+34922 353 932', '+34 878821957']",False,True
0756ab16-7bc6-4972-a4b4-a31b3604c27e,Lorenza,Salvà,bernatrico@example.net,['+34 845 088 067'],False,False
e2df00ac-8db2-4f59-9fd0-3e66b1970ce6,Mirta,Clemente,lucila01@example.org,"['+34 886 140 204', '+34 868336296']",True,False
6ee6b2d2-67d4-40ce-a6d0-806c50f445cf,Miriam,Redondo,gutierrezsosimo@example.org,"['+34 886 75 44 37', '+34 946 16 46 36']",False,False
2e80d038-6dfe-4c83-9026-56ec76663c5d,Silvia,Solana,llanosjose-antonio@example.com,"['+34977 63 01 86', '+34 980226060']",True,True
d17d8e73-efb5-4756-850d-17d06f62ca9b,Aitor,Jara,ninopio@example.com,['+34 844089091'],False,False
0137bfb5-318d-4167-81b2-d8018cda9f14,Alba,Casares,zcolom@example.org,"['+34 949 49 78 11', '+34987 962 855']",False,False
0b5cc3f6-f006-424c-b0f3-4095018449a9,Natalia,Santamaría,armasluis@example.org,"['+34986 42 26 88', '+34 884 04 77 68', '+34824 69 22 41']",True,True
e358e101-b72f-4eea-b9f1-0d29fef2b856,Dalila,Acedo,benitezmarcial@example.org,"['+34 902 11 32 76', '+34 978979904']",True,False
bc6eb1db-c4b2-4d2b-bd88-66133ae420ee,Rosalía,Ayala,tito28@example.net,"['+34 986 60 93 97', '+34 821318214', '+34 800844084']",False,False
46bf2949-8996-4364-99d1-a12da63421e5,Toribio,Mayol,bcobos@example.com,['+34983 612 992'],True,True
caf2bfcc-31b9-45d3-a11a-3930e1717430,Fabricio,Cid,rafa13@example.net,"['+34 983889626', '+34 871 02 54 07']",False,True
7ecc3090-a3a2-4eee-a7d9-9a39cb5d5fd5,Piedad,Domingo,celestinoquintanilla@example.org,"['+34 723 429 451', '+34866 536 700', '+34 845 94 14 01']",True,True
8bad73d6-15ed-481e-82aa-c6bbb0e0b08f,Isidora,Franco,bernardinorobles@example.org,['+34969 18 73 31'],True,True
07c37bf1-3cd6-4349-8b2b-8d0ca906c0dc,Benigno,Campo,ptome@example.org,['+34 871 768 974'],True,False
4417a98d-3d81-489f-99e9-a8f7c19c4512,Marisela,Carnero,puenteangelino@example.com,['+34 976377268'],False,True
5edf6b65-2985-4bee-8d23-9294bcd0cb65,Valentín,Segovia,peralzaida@example.net,"['+34987646744', '+34 922 97 59 24']",False,False
9ef476cc-d90f-47b4-92ca-b1fc68e4ada7,Leandro,Cal,sergio86@example.net,"['+34704 881 674', '+34 875169952', '+34 923309963']",False,True
fa54b380-9eca-4dd3-bc48-e2e7322d81a9,Rosalía,Roman,ibaneznando@example.net,"['+34 986 21 28 92', '+34 807 264 324', '+34980 36 39 37']",True,True
d0ec55f7-0e5f-4d62-8c1d-d53c6c107e1f,Amparo,Villalonga,fcabrera@example.com,"['+34944522058', '+34 984 47 48 93']",False,False
708506c8-c870-422a-b43d-18804f0e6908,Augusto,Roig,andreuclarisa@example.net,['+34858033495'],False,False
de99434a-1ddb-4d8d-9a42-7ab4e8e53f7e,Teodoro,Castro,unieto@example.org,"['+34 977 357 575', '+34 946 308 457']",True,False
3d6d03f8-2742-4106-92ef-8b515bbf090b,Lope,Cantero,paulina52@example.org,"['+34902826583', '+34 979 34 00 25', '+34 886 95 08 46']",True,False
5c898c27-db9f-41fd-9638-8b163bdc0d9d,Adelardo,Laguna,samanta61@example.com,['+34 726045683'],False,True
