customerId,accountNumber,ownershipType,since,sharePercentage
7b4e8e20-99c8-4460-911f-b2835ba3c2c7,ES2073112766815331193992,primary,2024-03-06,56.74
104ee09a-c16a-4fa5-add8-27207666a70f,ES7698517704537987899336,primary,2023-09-04,51.96
35ae277c-1cda-435c-9325-4ae54f4e25d9,ES9627550562748741324498,primary,2022-12-31,86.17
25cdc237-5bcf-409f-916e-7fa0aa586aa0,ES5013320635151448446453,joint,2022-03-23,87.92
2bbf8508-47a8-4e57-8e4a-644bb462ee21,ES5216566187857603709524,primary,2024-04-08,73.09
c22dd38b-bfe9-4baa-871d-869006ddbcfe,ES9099827747175807388388,joint,2023-12-31,88.95
55b8f1a5-a06c-4f0a-a284-9a4a4384ab10,ES0828605948598793471456,primary,2024-01-01,50.53
8f7e0f59-60aa-4a28-af5f-748dcff44173,ES4856125206350359121167,primary,2025-02-13,99.86
f29d6476-87b8-4a8c-8ee6-35d3136ebd76,ES5425693083161591145310,primary,2024-06-27,66.73
8ee269d1-f565-4dde-a390-4eb696306148,ES3854469931531802208141,primary,2024-12-10,91.88
a5775f90-f55a-44df-8e5f-b3a9fee46aa4,ES0771663225732321594056,primary,2025-02-25,62.22
169cea4c-4daa-4b4a-b7b7-0e43516e92a4,ES9374186810091580569381,joint,2024-12-01,81.84
836d7f5d-4785-4ac7-a2bf-7ab5296a832c,ES1590631524663715794004,joint,2022-10-05,91.15
8924b820-5230-4da6-a913-8b3221d30ba9,ES1778160038951054685432,joint,2025-01-12,95.83
19a79f4f-183f-41cb-babd-726c0301d5fa,ES1616337994827191425133,primary,2022-05-29,69.59
0ac4f446-6288-42f4-8d72-942a7ace29b7,ES1629263410000841886696,joint,2022-05-19,56.7
63c300d4-5f3c-49a4-aeec-61d7751fdf82,ES0475739697493382440323,joint,2022-10-03,80.18
af67aa8b-352b-44fa-8f66-34c6354408df,ES4671122008291042838092,joint,2023-02-16,55.44
ebf3cbd9-5869-482b-bef6-df25c267edcf,ES7295136195508703466991,primary,2022-06-22,69.85
57711677-750d-4f11-803e-4039f615130d,ES6662736078332358367379,primary,2024-12-28,79.33
9840d984-66f9-4bad-bcea-5bad880ea476,ES6614476321468323087289,primary,2023-01-14,58.53
5ab4ae97-9ef6-47c5-bfa2-181b52cd2ddd,ES0490571827778720653644,primary,2022-11-09,80.33
9770cb2e-21ea-4fbc-84fd-5b589330ed8b,ES8590315636134093502658,primary,2022-11-23,62.01
eb344c6c-e4bc-43fd-85b4-ef49b92c21b8,ES8759927023236844451378,joint,2023-01-07,70.91
f8d5b829-a681-4016-9869-24cb856e79b8,ES6552524687215554837659,primary,2024-05-07,84.77
01aff9b0-13d2-4fff-9ea7-e0ad78ab98c1,ES1878184737700995406113,joint,2023-09-29,56.5
19bdc934-58f4-44da-9d02-936bd7b35d90,ES6614476321468323087289,primary,2024-02-26,91.48
cb2710fd-38dd-44f9-84ad-e9afc791f52e,ES8184034594009344639351,joint,2024-08-27,61.88
1471f90f-c962-4c8e-be57-22238b230ba6,ES8002090991343663250181,joint,2023-09-15,71.77
54be5509-aedb-4b9e-b397-737b89d0f23c,ES3127331040469252122121,primary,2023-05-09,75.97
1b0986d3-bee5-4d7a-9d25-02f89daa03f0,ES7266059434818966631141,primary,2024-01-02,71.33
01ab7c58-8272-4c3c-9217-d5316aff7102,ES8947926528728348532994,primary,2022-05-03,97.19
64e238b5-fd3d-4bf0-bb57-ce9799ba235f,ES0859613824046107648791,primary,2024-06-01,68.07
a650f8a3-161c-492a-8bef-d534115953d4,ES3000407067917644597871,primary,2023-04-15,90.91
d678054a-d19b-4b99-9a3c-eceb5b84f327,ES5891184555099834865499,joint,2024-06-30,57.7
20c8fb62-fb45-4d90-bf9b-bcc2d882d318,ES0477010383746609678880,joint,2024-09-15,97.02
708541f8-be73-4b50-8bd5-b1d182be032c,ES3452198279469298904737,primary,2024-05-19,88.38
c37dceaa-5fe0-4cfb-8c46-05b88824bbf9,ES8513084206163459422189,joint,2022-12-16,67.79
1b2212d0-7d1f-4d05-801c-e4a02d696d83,ES4185400862321523884216,primary,2023-05-17,71.81
94d464e2-80a2-438e-a879-f0dfe692a04a,ES2260669427480806529234,joint,2022-04-14,71.22
51e7af82-612e-42a0-a4a1-e2b571ee67b6,ES3425106076274791246613,primary,2022-10-04,81.06
e1089c93-9e19-4870-84dd-fd80fdee6ab0,ES7871863627311760991484,joint,2023-01-05,64.52
a31a7ec0-4ce6-4ef0-8ae5-55da322641d3,ES2991950578271905560251,primary,2023-08-23,62.11
68058082-0baf-4fbf-8125-cb53919a8b6e,ES7532629602061420305408,primary,2022-10-27,89.69
21d83238-68f5-42f7-99d4-1d3fec06f57d,ES9841441293330888059844,primary,2023-09-30,67.13
55877bef-09c6-4cc8-8647-0296d487650e,ES9440567266180383895913,primary,2023-09-12,70.37
961f7608-dae8-40b7-8f8e-c481b20105e3,ES7996690079105815420785,joint,2023-05-01,80.73
7fcb14be-9fb7-4787-a089-c8aa59b32363,ES7146891851437401508768,primary,2022-08-26,83.35
e0b38d2c-662d-4300-a574-9f23e919a747,ES4645521787844304249636,primary,2024-03-21,80.28
30799204-babc-48fc-905b-0995c688c2d6,ES0916672384957097705552,joint,2023-11-17,99.66
8bad73d6-15ed-481e-82aa-c6bbb0e0b08f,ES0682076248700062686096,primary,2023-02-09,90.16
f7d302b4-5f26-4001-b6f3-f4f887b8d1d2,ES5731487785790851390216,primary,2022-10-30,96.75
488443e7-694f-4499-8d21-f5c52ae7f8c4,ES4061170123216256342758,joint,2022-03-18,79.14
710c7026-bb1c-4a4e-81bd-1983145e8575,ES3610297351550411235367,joint,2024-09-28,88.33
d4f316d1-9c4c-4b4c-9419-d4bf9946f64a,ES4840951730507141670481,joint,2022-12-11,93.48
5c9a8133-5a7b-40ff-ae82-e938e60370b2,ES9557001467506901404970,joint,2024-11-21,54.48
76ec9629-3c56-458b-ad58-d6072064e76d,ES4240154579420022045443,primary,2023-05-14,76.76
3bfd4c54-251a-4fdf-b329-96261d288c0f,ES8799674362115895888280,joint,2024-12-06,81.84
89827ba1-de17-48a6-9807-f7e3a9739c42,ES0288749091909536064787,primary,2025-01-04,66.52
1dd2467c-cabc-4525-96eb-9a2fdc77e4a2,ES5864422526821722114468,primary,2023-04-18,88.61
16bfa5a3-fb3f-490f-8786-1e1c8c2a8308,ES6396035904833857500200,primary,2024-05-17,97.66
5794f006-a90c-4f44-b16c-d765a1ada1cf,ES7864546456027281064213,primary,2024-08-13,59.25
f4f677b1-ffcd-4813-9468-ccd233be0534,ES7726777831654942123754,primary,2023-01-19,64.72
7b5453b9-0dbb-4b2b-86b8-c5958f8e1f10,ES2040862046622983345277,joint,2023-03-10,70.21
2b160ed1-068f-438d-9cf8-38c6540a168f,ES4176434043300196108025,primary,2022-03-28,70.39
0fdb7eb3-bb58-4086-ad23-51b7d96a4934,ES7289469983582399295254,joint,2022-09-03,57.75
4b1f6cef-3e35-495f-addf-fa9b8d2ddefd,ES4008007400146076088628,joint,2025-01-18,88.19
5fe788f1-bf86-434a-9764-21542e80905e,ES3780960225243818793241,primary,2024-03-27,82.1
c1162a7e-54d2-4c71-a1a6-c4e3935cf3ab,ES5737993326985534708399,primary,2023-02-27,65.48
3fc71b66-3abc-4ac1-b0c6-8874f86340f5,ES4318154408987647612256,primary,2023-11-08,76.0
22baa645-03af-45c1-92bc-2e0ba21fe43b,ES7544499915143153728477,joint,2024-02-20,82.51
1ca2a901-a774-4b2d-96ee-63d7cf805529,ES8572209776742916094999,primary,2022-07-15,82.86
51e7af82-612e-42a0-a4a1-e2b571ee67b6,ES9473421096228270720024,primary,2025-02-09,91.8
4eaa3f05-0db2-49e8-b2a3-4833a804483e,ES5655085914918711723534,primary,2022-12-10,94.86
94002b70-4458-4a69-9bb4-da1de131a1bf,ES6614476321468323087289,primary,2023-04-03,99.08
cd219b3c-a1f7-4d59-bbe9-82e958e5a39f,ES6281203367857077154930,joint,2024-10-25,67.07
c2613733-94be-489c-8fe6-835118ad3675,ES9247656567952907951984,primary,2022-04-16,70.31
d678054a-d19b-4b99-9a3c-eceb5b84f327,ES0656477635992740153689,primary,2025-02-24,71.71
c1022dce-aa95-4298-b3e0-02adef9cc6e8,ES2691541123489001918283,joint,2024-10-01,78.65
039c279e-c46f-4d2e-81dc-cd452b785b10,ES5026099521519272994053,primary,2022-06-12,96.17
1b06c438-1066-4a21-af0d-e41e5d4ccdfd,ES0942654336446323488703,joint,2022-07-10,90.44
d8017ed5-ee1c-4646-9ed7-cb6547748c69,ES2503738528188098138333,primary,2024-02-27,88.32
6286f8e6-5683-4a39-a617-08c99861edb9,ES4968179693390839797363,joint,2024-09-16,78.58
2ab5438c-a106-4eef-b987-f776bc986967,ES2738375780074574012280,primary,2024-09-16,62.6
410a1ffe-88aa-4e2c-9d14-259d414ca8de,ES4348843176969335655671,joint,2023-10-29,69.93
b9abb8f4-01af-465a-be75-9a61dfde2169,ES8671900136331895323916,joint,2024-10-07,92.49
23e298da-efd9-419d-9ea3-431f56cb205e,ES7587831954848952619052,primary,2023-11-04,92.73
66000347-d654-464b-96af-2aba7add0de1,ES6161987475159863886992,primary,2022-04-05,73.92
f8b48db9-76b5-4d26-aec8-c6938a709afd,ES2617691976198340548447,primary,2022-04-23,83.39
ae75c4b1-19fe-449c-a853-78de5727ca22,ES5020359765955282094815,joint,2022-06-14,95.37
d1451570-2bec-4406-b04f-ae673d05b306,ES4717974986733998726052,primary,2024-07-28,55.84
daa44b31-dd7e-4314-b84a-7f6d68f24ee1,ES7903655324505667046876,primary,2025-01-18,53.75
6cfc7293-7388-4670-8524-1e222b64cf08,ES7087829818272144442489,joint,2024-07-12,91.18
7e2260de-2775-4e01-917d-be44b99830c3,ES3080998436592330308281,primary,2024-07-19,52.4
e0c9444f-3d54-42a4-bea8-b19a092e5a5f,ES9699160299513967983894,primary,2024-12-10,80.6
2bf0a956-b0fc-4ef5-a916-ec13071534f2,ES5322470174163202919279,joint,2022-09-01,81.49
22e80cc7-9466-4f59-b793-1e405f353157,ES8663025868304825447678,joint,2022-10-07,52.72
24c1aa92-3ce4-4d51-a4be-7efde6d9f501,ES3916054162740245141927,primary,2025-02-13,93.14
b6f66cef-5d58-44b9-8016-a2dd8f29ec63,ES1443609018530368203230,joint,2022-09-17,82.1
55af2adf-f836-43a3-966b-3ad192090cbe,ES8460447359882703026512,primary,2023-12-26,86.5
22baa645-03af-45c1-92bc-2e0ba21fe43b,ES1857814847692182195953,joint,2022-07-26,63.51
24a36a12-3e41-4caf-a721-33015972f527,ES3069538700244875139859,joint,2022-12-27,72.13
bf1d72f5-36d7-4335-a5d6-e63c93fe82b3,ES9814034394386591696413,primary,2022-07-29,52.91
3fc71b66-3abc-4ac1-b0c6-8874f86340f5,ES1311407306137890237302,primary,2022-08-21,86.3
d678054a-d19b-4b99-9a3c-eceb5b84f327,ES1222972870542244808449,joint,2022-06-10,83.57
99134cb2-f0c1-468a-982e-6d32d07cdd65,ES9836704131652278336974,joint,2022-05-09,50.97
51f1c572-93fe-425a-aebe-3725d0df6a45,ES6731305350051803508866,joint,2022-05-09,86.25
8eb0c007-9b48-4e51-8e89-b4c61c5470e7,ES1764063716108686002351,joint,2022-11-08,96.15
23f835c1-3a41-4afb-bb3a-ee37d4691cb5,ES7620905558895418480269,primary,2022-05-25,88.46
9e9df8a7-d7e1-4d6b-b394-a51ca84615a0,ES8797058202566205645495,joint,2023-02-18,96.83
4f7fdb32-9edd-4342-94fd-b63976fbaf14,ES7975318462795326594966,joint,2024-12-11,53.36
6998d59a-13fa-442b-8b47-fb29f2e06389,ES3698012849164773578001,primary,2022-09-24,72.69
0a5702e6-3fbd-4429-92aa-599a0a7cda6b,ES5535477788687924830846,primary,2022-11-29,97.71
0007ae2e-21f8-450f-b9d0-bfa3c0370a3f,ES0551052106532786260588,primary,2024-09-05,60.13
ca0adbc4-2908-4cc4-92c7-49d6fadbd189,ES8175047264413282776410,joint,2023-11-23,55.44
01570a7d-48e6-4a3f-9360-7df210df7a63,ES4139069286371186502031,primary,2023-01-19,73.21
22cb65bc-7f79-4bf0-be06-bcbb4d177826,ES0515259602341080344182,primary,2023-11-08,83.9
fae39da5-a244-43a2-940d-4140357d60c3,ES0313443635286423886280,primary,2023-02-11,50.02
2bd431c6-7bf1-45a4-a326-7baa8892a544,ES0606203047144689829635,joint,2022-08-03,61.9
c984cb98-c0d7-47cf-aee9-f991fac728fa,ES5889462497662920070534,joint,2025-01-25,56.62
658da439-fe6a-47ad-92d7-9007b1a3b350,ES2436688681553225127270,joint,2022-08-09,68.8
83e4ced6-d828-40b2-95c1-a6a6eb58fa27,ES9689997341067194392167,joint,2023-11-24,53.72
8c23afe1-3829-4116-935a-f7d940e43b54,ES8524917783590417161459,joint,2023-04-15,65.35
e68bb1de-f287-4b5b-adeb-7ffb91d1f0bb,ES0746630552228740891140,primary,2022-10-19,93.23
5a75cce3-6fa2-4c6e-8284-2f216bc10f07,ES2330523053810848564299,primary,2023-12-17,93.21
231570f5-1aa4-46b4-b8b2-0032f83421ce,ES4875643969374861551150,primary,2023-10-05,98.65
24511805-255c-4d0f-8094-43b14bca93be,ES7208053151190094830934,joint,2024-07-28,64.24
6aef2d1d-316e-4b32-a5b5-4e3dd64ced99,ES8222999945149665633111,joint,2025-02-24,60.24
4f95d13c-3cbe-49ec-964b-f862e9e3ae62,ES9384121935146949451386,primary,2024-11-13,69.92
ec3d7362-6b08-4bca-b91e-bf57e8eb43ff,ES1967992440613548798679,primary,2024-04-23,95.25
0e912ae4-2113-4d4b-854f-da67b665b38f,ES1173588100904144149178,joint,2023-09-09,83.36
cb0cf8be-dbf9-41cb-acbe-aae1432a24ba,ES3378971111992344449923,primary,2024-09-20,53.76
4b9e2902-6c58-4541-9887-9e20c19491ce,ES2867469845298295419703,primary,2023-01-04,93.91
26d287f1-d7eb-4c8c-995c-bfdc73f60bad,ES7047203400689314807024,primary,2024-12-22,55.12
87b13e52-4c64-431a-a092-09778e93ad7d,ES7120234426294357863021,joint,2023-09-04,58.58
d1b8f147-136d-46fe-9d72-d8505a9caaae,ES2765410814313933870222,joint,2023-10-08,89.22
890a20fc-bd42-4a81-b8c3-bbf2b9f2335a,ES7053487006885787208774,joint,2023-12-18,61.69
53bede3e-f9ba-431d-ac27-6fc1c4f3dcd8,ES8648636517739769705732,primary,2024-02-04,93.74
ebd85cf8-baa4-4513-96a3-caa7bc40d9bb,ES5087846017537700645613,primary,2024-01-15,92.4
7de338d4-e55e-48dd-8b2e-506a776e0f64,ES3078384505000593189108,joint,2024-05-31,70.42
4d88335c-70b9-48a3-aae8-417dc75e3c4a,ES7710553473001098519412,joint,2024-09-21,97.99
e4b8b3fc-87c4-44e4-8b9b-fc3ba31be12f,ES1856586120487704849732,joint,2024-09-18,70.14
d7557504-7f56-42bb-b59b-6d16b8bed4d0,ES6689097243430868281079,joint,2023-01-29,73.92
8463966b-34bc-43bb-9426-272463933358,ES7323715750418757254726,joint,2022-10-29,61.8
a06869fb-4be4-453c-bc86-3ab679c737de,ES1252518219131305083058,primary,2024-01-15,93.01
ffa78f68-112a-4c2e-9b36-a1f87652c771,ES6494639225252170405947,primary,2023-10-03,68.81
53c74e2c-fa6e-4e61-be55-cc3ecba23a8c,ES6909526600857207934871,primary,2023-09-07,59.02
d84eeb55-c8da-4d11-afb1-fed7ed04bd47,ES6956877521327246216458,joint,2024-10-11,83.69
6f822569-7014-4af7-bb72-27d3fe1969da,ES4876041064108654317837,joint,2022-12-01,50.74
6fa7c39d-881e-4163-8dd3-67b6e1981b7a,ES6714416750246896926808,joint,2024-07-04,96.85
890a20fc-bd42-4a81-b8c3-bbf2b9f2335a,ES9865202212666595522087,joint,2023-03-09,78.47
2f2d865c-8aee-4267-80fe-37fc61e76f12,ES6379315505579219772866,primary,2022-03-01,53.64
c48b95a3-d72f-410a-98df-dba5fc3923e3,ES8596116550594973879014,joint,2025-02-11,78.39
1a22ed12-9494-4c25-90be-2b7e575bbfb7,ES7408716408315125030600,primary,2024-11-15,77.88
ec3d7362-6b08-4bca-b91e-bf57e8eb43ff,ES2301684703467592481010,joint,2024-01-04,61.76
8ab35feb-aad4-4e7a-bec3-7a56d2056dd4,ES1692952360941985905360,joint,2024-08-27,89.17
92e00cfa-31e2-4692-9a27-5cae30440dc0,ES5975608626772913554838,primary,2022-06-17,56.34
65c5c95d-9bfd-4c07-aa2e-2e1a9ef951f4,ES8499073831520023844667,joint,2024-06-22,89.92
4ccc2181-40c4-4e68-bc0f-a3dbcf69fe2f,ES9829363605359711497748,primary,2023-06-23,83.12
c8fe9a99-e106-4e04-87ed-158cb5fc13c5,ES2478233592091157035051,joint,2022-10-06,75.37
f1a48818-b5c6-4054-b78e-481fcec1093a,ES9145913507721908841056,primary,2023-07-18,64.91
4fb2da61-fe94-4926-b3d5-269242fdeb24,ES1470000042672495310537,primary,2023-09-25,82.36
a92e1e11-0fd5-49a7-a1cb-53b3b6de6b73,ES4543019069692225395260,joint,2024-03-17,81.3
aa51b224-2637-4529-bf46-0ad62e63ec85,ES7845478503346769577838,primary,2023-09-30,84.76
b538e4e0-cbec-4d99-b77f-f6be0895f52b,ES9124072292818445330363,joint,2024-07-31,96.18
a77a9f60-8143-4705-9a42-e4688decfa99,ES8532395634544473541812,joint,2022-12-05,72.38
818f3991-d9b1-492a-877f-64fd2a792a3e,ES1443609018530368203230,primary,2022-11-19,51.31
76d8b493-7e5b-4981-80a1-8b16afb9859b,ES7361456224538601291177,joint,2022-11-06,69.02
d342dbbf-c0c2-408c-b177-2b5183ab7976,ES1186070690122021761306,primary,2022-02-27,85.97
5d244f98-0aff-42ae-a127-b7fa61a89b1d,ES5363200192253803546268,joint,2022-11-05,74.74
7ed6591c-5051-42fa-9e3c-b854a3c85ee7,ES2073112766815331193992,joint,2024-10-15,77.1
01aff9b0-13d2-4fff-9ea7-e0ad78ab98c1,ES5352266773672844684077,joint,2023-04-06,75.29
c19aad72-0b9f-4756-9d19-abc8eeaa492d,ES6626179580164207865822,primary,2023-06-30,91.85
1079326d-2f4d-4342-aab3-20385fc1be55,ES6704954578156295386914,primary,2024-07-22,74.7
2ae17d9a-38e6-4978-970e-9cfe84d64dd9,ES2263429450147915373366,joint,2023-12-20,84.08
d5100947-0136-4c2e-96fd-ba7c2a1c4be9,ES8215706599356784671622,primary,2023-08-20,84.12
3f8cf698-0222-4244-9e88-1a64ee89aa0d,ES0214439475623676176536,joint,2023-11-03,52.59
aefe39ad-b752-4205-a777-359d4080bdf7,ES9336291116392689486450,primary,2024-11-21,83.18
92e00cfa-31e2-4692-9a27-5cae30440dc0,ES0933713814327378562122,joint,2024-06-25,69.05
2fdd3d61-9377-4758-a9e2-8718ed3b63b3,ES9204080759749504293648,joint,2024-02-03,78.46
e67bff43-2893-4d1f-aeb4-ce469f703134,ES4655093978866627238123,primary,2024-07-18,58.4
f7f75df7-0e0a-4747-847c-7eabd2da2a95,ES6237843700402926890382,primary,2024-07-30,88.92
735c96db-7a58-46f3-9b4a-90e223061aaa,ES8437844063728676234868,joint,2023-10-05,63.42
760ccc2b-af7f-4810-ba10-9376b7007ba0,ES2011904692124990272502,joint,2022-11-15,73.03
02aef3a7-a1db-4b7e-a446-313fb59d83ae,ES1443609018530368203230,primary,2023-01-20,67.65
bc66af4f-29e0-419a-90c3-779ad94b3c1b,ES9246266854539628562852,joint,2022-07-23,59.28
04868696-0da7-403e-bc2c-ef76d5ca5ce7,ES9332406057435490726918,primary,2023-02-20,84.18
a605b0c0-5ee9-4ee1-8525-3abcb4f2c3ba,ES0768436012198786977943,joint,2022-12-23,89.48
2fb8a6b4-1ee3-47b1-ad20-936915a88d66,ES8648636517739769705732,primary,2023-11-22,93.31
c7d4c4ab-2890-4dd7-b461-731c64b657f4,ES2436688681553225127270,primary,2024-10-01,67.01
79b77923-dcf5-411a-a2d8-f15fdc340e37,ES8515074238872330471533,primary,2023-07-07,84.22
ca0adbc4-2908-4cc4-92c7-49d6fadbd189,ES6068053239642389884407,primary,2023-06-08,76.65
fbe6489c-5de7-4895-9b93-3c9091ebccc4,ES0635190285060398786973,joint,2023-04-25,58.89
0b09b546-e8ce-4689-b21e-e787fa6b529f,ES2368951874495511325252,joint,2022-12-15,58.38
e2df00ac-8db2-4f59-9fd0-3e66b1970ce6,ES5841303885434716821751,joint,2022-10-20,97.3
9ca799ea-ee3d-40cc-a81c-55dc77b34994,ES5469151403121185391317,primary,2022-05-07,67.17
b1b0a704-58fd-40ab-be53-584105e46ba1,ES5556401320267836524805,joint,2022-05-25,55.11
b4763c45-5be1-4da6-ac52-1f4a9dbc3cc6,ES8269348996575327794748,primary,2024-08-27,78.0
5748a36a-9eef-4f7c-a304-1ad0cd88ead8,ES4714232993003746955786,joint,2022-07-31,51.28
3dfd76e5-061c-4388-8674-e8812dd84c53,ES2868825764786808310562,joint,2022-09-22,97.81
1bbde29d-1dad-4e08-b596-7698ee35e284,ES7132468541023413690609,joint,2024-10-17,50.78
15f121ed-1d2c-4a40-9fef-05f7abdb82eb,ES2000024946577503207530,joint,2023-08-13,88.65
c900360d-9a37-4a83-b0a6-739ea8fc82aa,ES0420438728941200245232,joint,2022-04-02,61.21
c8eb1ab1-53b7-4417-9fa6-0e3af83902af,ES2468295021132892275008,primary,2024-08-14,93.89
1dfee47d-775c-4724-8133-32726a7b13ff,ES0534033160706698525697,primary,2024-07-16,96.32
babdab39-3c57-4ef6-8148-9de156b1025c,ES3790032228518947784462,joint,2024-03-15,79.95
7b3abc72-60e7-44fb-9f82-1ca101a757cb,ES8641548635852664663153,primary,2024-11-16,76.08
e59de747-fe26-41bf-b236-49cfc92520a8,ES9374186810091580569381,primary,2023-12-05,63.46
4b42c563-4de5-4a07-bc11-9e4b94c11937,ES3754159817877811166526,joint,2023-07-08,60.51
4c3b79ae-4e97-43e0-9bef-43e105ea7069,ES9255755033590586796030,joint,2022-08-05,64.68
cd957ee7-0224-4e7a-be17-252628c786f6,ES3063463560484280933024,joint,2024-05-11,60.11
1b06c438-1066-4a21-af0d-e41e5d4ccdfd,ES0678048069344676955640,primary,2024-09-22,68.31
39f5348e-1ef8-4dd1-b0f9-2b5f97b0237e,ES2571184309528108009667,joint,2023-04-19,73.79
e4557d5c-24af-4bb2-954b-b97199374e23,ES9670089194441964364039,primary,2022-07-26,61.91
53bede3e-f9ba-431d-ac27-6fc1c4f3dcd8,ES7484716138285551494879,joint,2024-10-04,52.29
1e34a628-1cb5-4a2d-8bad-46d9b477091d,ES1616337994827191425133,joint,2023-09-15,97.64
c1adde77-c8d0-4acc-8bae-41288c7db0d2,ES1209596357792636793710,primary,2022-10-13,64.17
862c48db-3a67-44a9-8f2a-63599538e3b7,ES1629263410000841886696,primary,2024-12-03,51.76
2c52d97e-6ab3-4903-9cad-71c969d8b72e,ES7705940975407629603431,joint,2022-08-20,69.15
7ac6912f-b88d-4a88-944b-7be09ff54179,ES5852866104086467955474,primary,2024-11-27,84.8
a5775f90-f55a-44df-8e5f-b3a9fee46aa4,ES6949987440333955329433,primary,2023-04-10,80.25
eb257971-712e-48fc-956d-6998ef9f53c5,ES3578662248277519347711,joint,2023-05-19,50.34
73c963e4-1fdb-4ef5-9943-6a8d05e097a7,ES8442781693514328371228,primary,2024-04-12,92.24
b9ffb4f0-f98b-4213-ba37-e7088c101c47,ES9762627043636844659448,joint,2024-06-07,70.11
5794f006-a90c-4f44-b16c-d765a1ada1cf,ES9836704131652278336974,joint,2023-04-15,77.87
dfa691f9-1883-4086-b573-7288fe49200e,ES2056649827196905548161,joint,2024-04-26,70.8
ef3aef0c-28ed-4efb-9a1f-cb736583d318,ES1986340246302334593681,joint,2023-01-14,89.61
1a7510e6-c921-4c4c-9e53-cf2fe21f0ad1,ES9593154800903003636911,joint,2022-11-02,63.98
579aa5bd-0a67-4373-8712-d30f5b31dc0e,ES7339469383579794392067,primary,2023-11-05,74.64
fbe6489c-5de7-4895-9b93-3c9091ebccc4,ES8279712541295461016259,joint,2024-03-06,99.16
3d8fdd34-7a7b-4f29-97a8-3a42c6126cc3,ES9016625950658720369099,joint,2024-09-03,77.07
8f22013b-0de5-47ce-8948-3481b5349566,ES6972935249110872930420,joint,2022-10-23,98.23
106bb249-d002-490e-94ad-8ad803f95e09,ES4844789625921495700159,joint,2024-10-17,89.38
e0368d76-a49c-4aae-aeea-688107088a83,ES1750742459556939216611,joint,2024-11-24,58.89
a0f70824-530d-4696-bcd5-09ff997c2624,ES3058071968040121556084,primary,2023-07-31,98.38
ab71fbe7-a0cb-4883-b4b5-5474e9b783dd,ES8141681582690077909894,joint,2022-06-07,99.27
20d1aeff-cf30-4314-bd90-f2c7303ff27e,ES4038447944585471933218,primary,2022-08-26,94.12
be7c4d99-044f-44a4-8577-4299d1505863,ES3852156921421739645930,joint,2024-10-08,68.63
7e29f62d-bfb0-43b5-873d-c1f2127d90da,ES5425693083161591145310,primary,2023-01-08,53.64
57eb4306-6c1b-4992-90fb-cd48647abe6a,ES7802034266504097039029,primary,2022-10-05,89.97
d5c490d4-196f-48cc-95da-65f669afa336,ES0987474666280511870298,primary,2025-01-21,60.42
8557f6e1-72e1-42f6-9014-4c4fa78c97b1,ES2765410814313933870222,joint,2022-04-27,51.69
26e91e8d-c99f-4bb0-a273-502d2358b83e,ES2682821298256949155858,joint,2023-07-15,77.78
760ccc2b-af7f-4810-ba10-9376b7007ba0,ES0980369420301142697181,primary,2023-08-25,64.2
314b2b85-ef74-4909-a965-429d10cf5b86,ES4831454883180766852124,joint,2022-04-26,69.29
ce97e2aa-55f8-472e-a574-ddc8e79b3ea2,ES9284087768922279144918,joint,2024-10-05,57.2
a31a7ec0-4ce6-4ef0-8ae5-55da322641d3,ES7132468541023413690609,primary,2023-02-02,71.15
1ca2a901-a774-4b2d-96ee-63d7cf805529,ES1857814847692182195953,joint,2022-04-22,85.97
efe936d0-c369-493c-84a5-d5103e2f36c7,ES9460885298075418556577,joint,2023-10-25,57.49
93ea0ff9-13d1-47df-9dbf-f87203b98bb2,ES8442781693514328371228,joint,2024-05-09,92.3
0aa0f1b5-f809-4d14-9aa8-7328d93bfd9e,ES1860041498967007045416,primary,2025-01-10,95.96
f7a7d858-aa4f-4971-8c65-aabf607669b3,ES2362218206108808747092,primary,2023-08-25,76.29
76479789-bcd4-4024-a0e2-6f831606482d,ES0983849507674799078913,primary,2024-09-25,85.38
0c171fad-6be7-4527-b471-f8f510776e64,ES4814962408296373643817,primary,2025-01-28,86.85
83e4ced6-d828-40b2-95c1-a6a6eb58fa27,ES5583005330870672747039,primary,2022-06-01,56.31
8a2f5afd-cd54-4d37-ac03-a06a7630dc1c,ES5735080262497121454491,primary,2024-05-22,81.35
3176c48f-08d7-429b-b382-50fe2df41444,ES4585461925011323662068,primary,2024-01-05,68.86
5cbb1c82-7242-4430-ace3-4e0f36926676,ES5549615860800716354024,primary,2022-07-23,75.98
8579d1a9-e81e-4bd5-ad37-bc4751781bb4,ES3653485809625841698762,joint,2024-12-09,58.01
bb93c1e8-bc29-4da4-8923-65d55eb43f4f,ES5979224478086977647318,joint,2023-04-27,67.25
4a44c200-661d-471b-9b68-ea7b41f3f9d7,ES2940670882802388131392,joint,2023-09-28,70.2
cd546c5b-536e-40c4-8659-399845c7c6c0,ES3489153859031191542953,joint,2022-02-26,58.85
29662885-8404-4744-ab2f-ce91a7512ca3,ES5879523531570968647901,joint,2023-12-14,74.0
6b6e19f1-d34d-401b-a0e2-eb168a667735,ES8515074238872330471533,joint,2024-09-19,78.1
c1022dce-aa95-4298-b3e0-02adef9cc6e8,ES5651126801193411703797,primary,2023-05-15,68.95
579aa5bd-0a67-4373-8712-d30f5b31dc0e,ES5247692976747822955613,primary,2023-05-02,66.27
